year,level_1,level_2,level_3,level_4,value
2013,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.6
2013,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,2.1
2013,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,4.2
2013,Employed Male Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,6
2013,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,4.6
2013,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,1.9
2013,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.1
2013,Employed Male Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.4
2013,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,1.7
2013,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Professional Services,2.5
2013,Employed Male Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,8.9
2013,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,2.4
2013,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,1.6
2013,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.6
2013,Employed Male Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.8
2014,All Industries (Employed Male Residents),Services,Business Services,Real Estate Services,27.8
2014,All Industries (Employed Male Residents),Services,Business Services,Professional Services,80.4
2014,All Industries (Employed Male Residents),Services,Business Services,Administrative & Support Services,59.7
2014,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Public Administration & Education,156
2014,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services",Health & Social Services,24.8
2014,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",16.8
2014,All Industries (Employed Male Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",27.5
2014,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0.1
2014,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.2
2014,Employed Male Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.2
2014,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.3
2014,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0
2014,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.5
2014,Employed Male Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.1
2014,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,0.4
2014,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,2.5
2014,Employed Male Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,2.7
2014,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,46.3
2014,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.5
2014,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.6
2014,Employed Male Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.9
2014,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,2.5
2014,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,10
2014,Employed Male Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,4.9
2014,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.3
2014,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,4
2014,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.7
2014,Employed Male Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",1.5
2014,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,2.7
2014,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,11.5
2014,Employed Male Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,5.2
2014,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,18
2014,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,3.6
2014,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.4
2014,Employed Male Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.3
2014,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,3.2
2014,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,10.8
2014,Employed Male Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4.6
2014,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,14.4
2014,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.1
2014,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.7
2014,Employed Male Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.3
2014,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,3.6
2014,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,11
2014,Employed Male Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,4.4
2014,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.7
2014,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,3
2014,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.1
2014,Employed Male Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.3
2014,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,3.6
2014,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,10.8
2014,Employed Male Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,5.7
2014,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,10.9
2014,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.6
2014,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.2
2014,Employed Male Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3
2014,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Real Estate Services,3.5
2014,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Professional Services,9.3
2014,Employed Male Residents Aged 50 - 54 Years,Services,Business Services,Administrative & Support Services,6.6
2014,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,9.3
2014,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.1
2014,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.5
2014,Employed Male Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.2
2014,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,3.1
2014,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,6.2
2014,Employed Male Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,7.1
2014,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,7.9
2014,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,2.1
2014,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1
2014,Employed Male Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.8
