year,level_1,level_2,level_3,level_4,value
2014,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Public Administration & Education,13.1
2014,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.7
2014,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.6
2014,Employed Female Residents Aged 50 - 54 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.2
2014,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Real Estate Services,2.8
2014,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Professional Services,4.8
2014,Employed Female Residents Aged 55 - 59 Years,Services,Business Services,Administrative & Support Services,5.5
2014,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Public Administration & Education,11.3
2014,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services",Health & Social Services,7.4
2014,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.4
2014,Employed Female Residents Aged 55 - 59 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.2
2014,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Real Estate Services,1.7
2014,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Professional Services,2.7
2014,Employed Female Residents Aged 60 - 64 Years,Services,Business Services,Administrative & Support Services,4.4
2014,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Public Administration & Education,5.9
2014,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services",Health & Social Services,5
2014,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",1.1
2014,Employed Female Residents Aged 60 - 64 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.5
2014,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Real Estate Services,1.4
2014,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Professional Services,1
2014,Employed Female Residents Aged 65 Years & Over,Services,Business Services,Administrative & Support Services,5
2014,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Public Administration & Education,3.4
2014,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services",Health & Social Services,3.3
2014,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.8
2014,Employed Female Residents Aged 65 Years & Over,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3
2015,All Industries (Employed Female Residents),Services,Business Services,Real Estate Services,28
2015,All Industries (Employed Female Residents),Services,Business Services,Professional Services,79.5
2015,All Industries (Employed Female Residents),Services,Business Services,Administrative & Support Services,50.2
2015,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Public Administration & Education,133.2
2015,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services",Health & Social Services,81.8
2015,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",18.6
2015,All Industries (Employed Female Residents),Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",38.6
2015,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Real Estate Services,0
2015,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Professional Services,0.9
2015,Employed Female Residents Aged 15 - 19 Years,Services,Business Services,Administrative & Support Services,0.4
2015,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Public Administration & Education,1.8
2015,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services",Health & Social Services,0.7
2015,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",0.4
2015,Employed Female Residents Aged 15 - 19 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",0.3
2015,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Real Estate Services,1.3
2015,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Professional Services,8.7
2015,Employed Female Residents Aged 20 - 24 Years,Services,Business Services,Administrative & Support Services,2.7
2015,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Public Administration & Education,12.1
2015,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.6
2015,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.5
2015,Employed Female Residents Aged 20 - 24 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.9
2015,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Real Estate Services,2.7
2015,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Professional Services,12.7
2015,Employed Female Residents Aged 25 - 29 Years,Services,Business Services,Administrative & Support Services,4.2
2015,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Public Administration & Education,18.1
2015,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services",Health & Social Services,12.2
2015,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.8
2015,Employed Female Residents Aged 25 - 29 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",3.9
2015,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Real Estate Services,2.5
2015,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Professional Services,12
2015,Employed Female Residents Aged 30 - 34 Years,Services,Business Services,Administrative & Support Services,4.3
2015,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.6
2015,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services",Health & Social Services,10.6
2015,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2015,Employed Female Residents Aged 30 - 34 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",2.7
2015,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Real Estate Services,3.4
2015,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Professional Services,12.3
2015,Employed Female Residents Aged 35 - 39 Years,Services,Business Services,Administrative & Support Services,4.9
2015,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Public Administration & Education,17.5
2015,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.6
2015,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2015,Employed Female Residents Aged 35 - 39 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",4.2
2015,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Real Estate Services,4.2
2015,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Professional Services,9.9
2015,Employed Female Residents Aged 40 - 44 Years,Services,Business Services,Administrative & Support Services,5
2015,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Public Administration & Education,16.6
2015,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services",Health & Social Services,8
2015,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Arts, Entertainment & Recreation",2.2
2015,Employed Female Residents Aged 40 - 44 Years,Services,"Community, Social & Personal Services","Other Community, Social & Personal Services",5.5
2015,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Real Estate Services,2.9
2015,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Professional Services,7.7
2015,Employed Female Residents Aged 45 - 49 Years,Services,Business Services,Administrative & Support Services,5.2
2015,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Public Administration & Education,15.1
2015,Employed Female Residents Aged 45 - 49 Years,Services,"Community, Social & Personal Services",Health & Social Services,8.8
